transaction_id,user_id,recipient_id,recipient_name,recipient_upi,amount,timestamp,transaction_type,device_id,location,is_known_recipient,is_known_device,recent_transaction_count,failed_attempts,scenario_id,label
TXN_U061_06195,U061,REC_U061_01,Reliance Smart,reliancesmart@paytm,100.0,2026-08-06T07:56:01.579201,P2P,DEV_GAURAV_GALAXY_S24,Pune,True,True,3,0,NORMAL,LEGITIMATE
TXN_U034_03366,U034,REC_U034_04,BESCOM,bescom@billpay,860.0,2026-08-06T08:27:41.680883,P2P,DEV_AARYAN_GALAXY_S24,Pune,True,True,2,0,NORMAL,LEGITIMATE
TXN_U051_05103,U051,REC_U051_04,Adani Electricity,adanielectricity@billpay,230.0,2026-08-06T08:40:53.247543,P2P,DEV_ADVAITH_IPHONE15,Kolkata,True,True,1,0,NORMAL,LEGITIMATE
TXN_U044_04385,U044,REC_U044_03,Kabir Mukherjee,kabir.fam@phonepe,400.0,2026-08-06T08:41:50.194485,P2P,DEV_MANISH_ONEPLUS_12,Pune,True,True,3,0,NORMAL,LEGITIMATE
TXN_U043_04332,U043,REC_U043_01,Daily Fresh,dailyfresh@paytm,650.0,2026-08-06T08:50:10.908103,P2P,DEV_SARA_ONEPLUS_12,Mumbai,True,True,3,0,NORMAL,LEGITIMATE
TXN_U019_01862,U019,REC_U019_03,Krishna Das,krishna.fam@phonepe,370.0,2026-08-06T08:56:53.904401,P2P,DEV_ADVAITH_IPHONE15,Pune,True,True,2,0,NORMAL,LEGITIMATE
TXN_U016_01597,U016,REC_U016_03,Arnav Patel,arnav.fam@phonepe,370.0,2026-08-06T09:01:44.678784,P2P,DEV_FATIMA_GALAXY_S24,Ahmedabad,True,True,1,0,NORMAL,LEGITIMATE
TXN_U073_07377,U073,REC_U073_01,Daily Fresh,dailyfresh@paytm,5260.0,2026-08-06T09:05:18.362551,P2P,DEV_SARA_REDMI_NOTE13,Chennai,True,True,3,0,NORMAL,LEGITIMATE
TXN_U059_06009,U059,REC_U059_04,Adani Electricity,adanielectricity@billpay,880.0,2026-08-06T09:18:56.606050,P2P,DEV_SAANVI_ONEPLUS_12,Pune,True,True,1,0,NORMAL,LEGITIMATE
TXN_U069_06995,U069,REC_U069_03,Saanvi Yadav,saanvi.fam@phonepe,2400.0,2026-08-06T09:44:04.277846,P2P,DEV_ISHA_PIXEL8,Ahmedabad,True,True,1,0,NORMAL,LEGITIMATE
TXN_U022_02157,U022,REC_U022_04,BESCOM,bescom@billpay,1060.0,2026-08-06T10:25:02.047375,P2P,DEV_KABIR_GALAXY_S24,Chennai,True,True,3,0,NORMAL,LEGITIMATE
TXN_U046_04612,U046,REC_U046_03,Deepa Menon,deepa.fam@phonepe,450.0,2026-08-06T10:32:41.591906,P2P,DEV_AARYAN_PIXEL8,Kolkata,True,True,3,0,NORMAL,LEGITIMATE
TXN_U066_06738,U066,REC_U066_01,Nature Basket,naturebasket@paytm,4120.0,2026-08-06T10:41:03.113054,P2P,DEV_ISHAAN_IPHONE15,Ahmedabad,True,True,2,0,NORMAL,LEGITIMATE
TXN_U036_03636,U036,REC_NEW_3636,Rohan Deshmukh,rohan.d88@okaxis,880.0,2026-08-06T10:42:20.360924,P2P,DEV_KAVYA_MACBOOK_PRO,Chennai,False,True,1,0,NEW_RECIPIENT,LEGITIMATE
TXN_U078_07887,U078,REC_U078_03,Roshni Ghosh,roshni.fam@phonepe,3030.0,2026-08-06T10:50:12.945222,P2P,DEV_KIARA_PIXEL8,Pune,True,True,1,0,NORMAL,LEGITIMATE
TXN_U067_06793,U067,REC_U067_02,Kunal Pillai (Landlord),kunal.rent@okhdfcbank,1610.0,2026-08-06T10:56:17.911211,P2P,DEV_TANVI_ONEPLUS_12,Delhi-NCR,True,True,3,0,NORMAL,LEGITIMATE
TXN_U023_02280,U023,REC_U023_03,Navya Ghosh,navya.fam@phonepe,20.0,2026-08-06T11:15:58.068534,P2P,DEV_SIDDHARTH_ONEPLUS_12,Delhi-NCR,True,True,2,0,NORMAL,LEGITIMATE
TXN_U096_09731,U096,REC_U096_01,Nature Basket,naturebasket@paytm,87480.0,2026-08-06T11:37:27.462532,P2M,DEV_AADHYA_IPHONE15,Hyderabad,True,True,1,0,AMOUNT_SPIKE,UNUSUAL_LEGITIMATE
TXN_U083_08451,U083,REC_U083_02,Sneha Verma (Landlord),sneha.rent@okhdfcbank,5700.0,2026-08-06T11:39:51.559058,P2P,DEV_MANISH_IPHONE15,Kolkata,True,True,3,0,NORMAL,LEGITIMATE
TXN_U014_01356,U014,REC_U014_01,Kirana Store,kiranastore@paytm,490.0,2026-08-06T11:45:58.020126,P2M,DEV_KRISHNA_GALAXY_S24,Kolkata,True,True,3,0,NORMAL,LEGITIMATE
TXN_U097_09836,U097,REC_U097_01,Reliance Smart,reliancesmart@paytm,5350.0,2026-08-06T11:46:07.227700,P2P,DEV_AADHYA_GALAXY_S24,Chennai,True,True,3,0,NORMAL,LEGITIMATE
TXN_U019_01809,U019,REC_U019_03,Krishna Das,krishna.fam@phonepe,430.0,2026-08-06T12:02:06.009644,P2P,DEV_ADVAITH_IPHONE15,Pune,True,True,3,0,NORMAL,LEGITIMATE
TXN_U003_00214,U003,REC_U003_04,BESCOM,bescom@billpay,380.0,2026-08-06T12:04:35.102583,P2P,DEV_SURESH_MACBOOK_PRO,Pune,True,True,2,0,NORMAL,LEGITIMATE
TXN_U054_05412,U054,REC_U054_01,Daily Fresh,dailyfresh@paytm,370.0,2026-08-06T12:19:58.041349,P2P,DEV_AARAV_REDMI_NOTE13,Pune,True,True,2,0,NORMAL,LEGITIMATE
TXN_U088_08922,U088,REC_U088_04,Airtel Fiber,airtelfiber@billpay,6600.0,2026-08-06T12:24:43.497505,P2P,DEV_PRIYA_REDMI_NOTE13,Delhi-NCR,True,True,3,0,NORMAL,LEGITIMATE
TXN_U060_06063,U060,REC_U060_03,Meera Pandey,meera.fam@phonepe,1570.0,2026-08-06T12:28:43.718617,P2P,DEV_AARYAN_REDMI_NOTE13,Chennai,True,True,1,0,NORMAL,LEGITIMATE
TXN_U060_06111,U060,REC_U060_03,Meera Pandey,meera.fam@phonepe,3440.0,2026-08-06T12:47:26.448511,P2P,DEV_AARYAN_REDMI_NOTE13,Chennai,True,True,3,0,NORMAL,LEGITIMATE
TXN_U027_02641,U027,REC_U027_02,Divya Nair (Landlord),divya.rent@okhdfcbank,930.0,2026-08-06T12:51:43.394978,P2P,DEV_ARNAV_ONEPLUS_12,Ahmedabad,True,True,2,0,NORMAL,LEGITIMATE
TXN_U043_04291,U043,REC_U043_02,Deepa Deshmukh (Landlord),deepa.rent@okhdfcbank,1000.0,2026-08-06T13:10:22.774732,P2P,DEV_SARA_ONEPLUS_12,Mumbai,True,True,1,0,NORMAL,LEGITIMATE
TXN_U061_06126,U061,REC_U061_01,Reliance Smart,reliancesmart@paytm,2650.0,2026-08-06T13:14:54.676197,P2P,DEV_GAURAV_GALAXY_S24,Pune,True,True,1,0,NORMAL,LEGITIMATE
TXN_U012_01170,U012,REC_U012_03,Rohan Chauhan,rohan.fam@phonepe,360.0,2026-08-06T13:15:30.130736,P2P,DEV_MUHAMMAD_MACBOOK_PRO,Mumbai,True,True,3,0,NORMAL,LEGITIMATE
TXN_U043_04361,U043,REC_U043_04,MSEDCL,msedcl@billpay,1130.0,2026-08-06T13:32:48.342877,P2P,DEV_SARA_ONEPLUS_12,Mumbai,True,True,2,0,NORMAL,LEGITIMATE
TXN_U067_06772,U067,REC_U067_04,Tata Power,tatapower@billpay,5230.0,2026-08-06T13:41:51.793373,P2P,DEV_TANVI_ONEPLUS_12,Delhi-NCR,True,True,1,0,NORMAL,LEGITIMATE
TXN_U005_00441,U005,REC_U005_01,Apna Bazaar,apnabazaar@paytm,270.0,2026-08-06T13:46:48.733798,P2P,DEV_VIKRAM_ONEPLUS_12,Ahmedabad,True,True,3,0,NORMAL,LEGITIMATE
TXN_U082_08370,U082,REC_U082_04,BESCOM,bescom@billpay,11570.0,2026-08-06T13:49:34.166222,P2P,DEV_SHREYA_ONEPLUS_12,Bengaluru,True,True,1,0,NORMAL,LEGITIMATE
TXN_U032_03222,U032,REC_U032_04,Airtel Fiber,airtelfiber@billpay,870.0,2026-08-06T13:50:59.394041,P2P,DEV_ADVAITH_PIXEL8,Delhi-NCR,True,True,3,0,NORMAL,LEGITIMATE
TXN_U094_09592,U094,REC_U094_04,BESCOM,bescom@billpay,3730.0,2026-08-06T14:17:06.709178,P2P,DEV_SAANVI_ONEPLUS_12,Ahmedabad,True,True,1,0,NORMAL,LEGITIMATE
TXN_U043_04348,U043,REC_U043_01,Daily Fresh,dailyfresh@paytm,1030.0,2026-08-06T14:28:56.328672,P2P,DEV_SARA_ONEPLUS_12,Mumbai,True,True,2,0,NORMAL,LEGITIMATE
TXN_U007_00649,U007,REC_U007_01,Nature Basket,naturebasket@paytm,480.0,2026-08-06T14:43:46.672174,P2P,DEV_ARJUN_REDMI_NOTE13,Pune,True,True,2,0,NORMAL,LEGITIMATE
TXN_U069_07020,U069,REC_U069_04,MSEDCL,msedcl@billpay,1830.0,2026-08-06T15:06:39.495918,P2P,DEV_ISHA_PIXEL8,Ahmedabad,True,True,2,0,NORMAL,LEGITIMATE
TXN_U013_01223,U013,REC_U013_03,Pallavi Joshi,pallavi.fam@phonepe,480.0,2026-08-06T15:23:45.677327,P2P,DEV_AARYAN_IPHONE15,Delhi-NCR,True,True,2,0,NORMAL,LEGITIMATE
TXN_U099_10101,U099,REC_U099_01,Kirana Store,kiranastore@paytm,2720.0,2026-08-06T15:26:38.809544,P2M,DEV_PALLAVI_REDMI_NOTE13,Hyderabad,True,True,2,0,NORMAL,LEGITIMATE
TXN_U077_07831,U077,REC_U077_03,Neha Kapoor,neha.fam@phonepe,2730.0,2026-08-06T15:28:14.019890,P2P,DEV_PRANAV_MACBOOK_PRO,Delhi-NCR,True,True,1,0,NORMAL,LEGITIMATE
TXN_U095_09703,U095,REC_U095_01,Reliance Smart,reliancesmart@paytm,3260.0,2026-08-06T15:39:33.234200,P2P,DEV_AVANI_MACBOOK_PRO,Ahmedabad,True,True,2,0,NORMAL,LEGITIMATE
TXN_U057_05793,U057,REC_U057_03,Sneha Chatterjee,sneha.fam@phonepe,1410.0,2026-08-06T15:51:13.501902,P2P,DEV_VIHAAN_IPHONE15,Hyderabad,True,True,2,0,NORMAL,LEGITIMATE
TXN_U077_07871,U077,REC_U077_04,Airtel Fiber,airtelfiber@billpay,1190.0,2026-08-06T16:09:07.478995,P2P,DEV_PRANAV_MACBOOK_PRO,Delhi-NCR,True,True,2,0,NORMAL,LEGITIMATE
TXN_U048_04788,U048,REC_U048_04,Adani Electricity,adanielectricity@billpay,1240.0,2026-08-06T16:13:24.323451,P2P,DEV_AYAAN_MACBOOK_PRO,Chennai,True,True,1,0,NORMAL,LEGITIMATE
TXN_U051_05180,U051,REC_U051_04,Adani Electricity,adanielectricity@billpay,350.0,2026-08-06T16:15:48.139824,P2P,DEV_ADVAITH_IPHONE15,Kolkata,True,True,3,0,NORMAL,LEGITIMATE
TXN_U093_09459,U093,REC_U093_03,Arnav Kapoor,arnav.fam@phonepe,4310.0,2026-08-06T16:20:36.312443,P2P,DEV_ADITYA_IPHONE15,Pune,True,True,3,0,NORMAL,LEGITIMATE
TXN_U049_04912,U049,REC_U049_01,Daily Fresh,dailyfresh@paytm,1100.0,2026-08-06T16:29:22.744991,P2P,DEV_REYANSH_ONEPLUS_12,Delhi-NCR,True,True,3,0,NORMAL,LEGITIMATE
TXN_U087_08853,U087,REC_U087_04,Tata Power,tatapower@billpay,7260.0,2026-08-06T16:34:34.094484,P2P,DEV_FATIMA_REDMI_NOTE13,Kolkata,True,True,3,0,NORMAL,LEGITIMATE
TXN_U035_03488,U035,REC_U035_02,Neha Rao (Landlord),neha.rent@okhdfcbank,950.0,2026-08-06T16:35:56.556855,P2P,DEV_AARYAN_REDMI_NOTE13,Mumbai,True,True,3,0,NORMAL,LEGITIMATE
TXN_U071_07228,U071,REC_U071_04,BESCOM,bescom@billpay,560.0,2026-08-06T16:40:52.946510,P2P,DEV_ISHA_REDMI_NOTE13,Kolkata,True,True,1,0,NORMAL,LEGITIMATE
TXN_U052_05266,U052,REC_U052_01,Apna Bazaar,apnabazaar@paytm,876.0,2026-08-06T16:44:42.319338,P2M,DEV_ANUSHKA_MACBOOK_PRO,Kolkata,True,True,1,0,LOCATION_DEVIATION,LEGITIMATE
TXN_U045_04517,U045,REC_U045_02,Shaurya Agarwal (Landlord),shaurya.rent@okhdfcbank,20800.0,2026-08-06T16:45:46.816592,RENT,DEV_ROSHNI_ONEPLUS_12,Pune,True,True,1,0,LEGITIMATE_HIGH_VALUE,LEGITIMATE
TXN_U037_03653,U037,REC_U037_01,Apna Bazaar,apnabazaar@paytm,1155.0,2026-08-06T16:54:21.883556,P2M,DEV_UNRECOGNIZED_HARDWARE_3653,Hyderabad,True,False,1,0,NEW_DEVICE,SUSPICIOUS
TXN_U045_04499,U045,REC_U045_03,Pooja Gupta,pooja.fam@phonepe,1080.0,2026-08-06T17:05:50.693585,P2P,DEV_ROSHNI_ONEPLUS_12,Pune,True,True,2,0,NORMAL,LEGITIMATE
TXN_U033_03315,U033,REC_U033_02,Swati Bhatia (Landlord),swati.rent@okhdfcbank,800.0,2026-08-06T17:47:12.492808,P2P,DEV_SWATI_GALAXY_S24,Mumbai,True,True,2,0,NORMAL,LEGITIMATE
TXN_U023_02230,U023,REC_U023_02,Aadhya Agarwal (Landlord),aadhya.rent@okhdfcbank,1300.0,2026-08-06T17:53:21.142874,P2P,DEV_SIDDHARTH_ONEPLUS_12,Delhi-NCR,True,True,2,0,NORMAL,LEGITIMATE
TXN_U027_02664,U027,REC_U027_03,Manish Chatterjee,manish.fam@phonepe,1370.0,2026-08-06T17:59:32.487662,P2P,DEV_ARNAV_ONEPLUS_12,Ahmedabad,True,True,2,0,NORMAL,LEGITIMATE
TXN_U040_03979,U040,REC_U040_03,Kavya Sharma,kavya.fam@phonepe,1260.0,2026-08-06T18:08:17.146687,P2P,DEV_KRISHNA_IPHONE15,Pune,True,True,3,0,NORMAL,LEGITIMATE
TXN_U033_03312,U033,REC_U033_02,Swati Bhatia (Landlord),swati.rent@okhdfcbank,20.0,2026-08-06T18:12:44.591083,P2P,DEV_SWATI_GALAXY_S24,Mumbai,True,True,2,0,NORMAL,LEGITIMATE
TXN_U093_09449,U093,REC_U093_04,BESCOM,bescom@billpay,3280.0,2026-08-06T18:16:50.351242,P2P,DEV_ADITYA_IPHONE15,Pune,True,True,3,0,NORMAL,LEGITIMATE
TXN_U066_06676,U066,REC_U066_04,MSEDCL,msedcl@billpay,3160.0,2026-08-06T18:29:37.854841,P2P,DEV_ISHAAN_IPHONE15,Ahmedabad,True,True,2,0,NORMAL,LEGITIMATE
TXN_U081_08271,U081,REC_U081_01,Kirana Store,kiranastore@paytm,7870.0,2026-08-06T18:29:38.135949,P2M,DEV_ADITYA_GALAXY_S24,Mumbai,True,True,1,0,NORMAL,LEGITIMATE
TXN_U038_03771,U038,REC_U038_01,Reliance Smart,reliancesmart@paytm,1480.0,2026-08-06T18:31:50.278230,P2P,DEV_DHRUV_GALAXY_S24,Mumbai,True,True,1,0,NORMAL,LEGITIMATE
TXN_U078_07914,U078,REC_U078_04,Airtel Fiber,airtelfiber@billpay,1890.0,2026-08-06T18:42:41.473636,P2P,DEV_KIARA_PIXEL8,Pune,True,True,2,0,NORMAL,LEGITIMATE
TXN_U059_06003,U059,REC_U059_04,Adani Electricity,adanielectricity@billpay,1410.0,2026-08-06T18:44:25.955539,P2P,DEV_SAANVI_ONEPLUS_12,Pune,True,True,3,0,NORMAL,LEGITIMATE
TXN_U017_01621,U017,REC_U017_04,BESCOM,bescom@billpay,180.0,2026-08-06T18:44:47.521716,P2P,DEV_FATIMA_PIXEL8,Pune,True,True,2,0,NORMAL,LEGITIMATE
TXN_U013_01259,U013,REC_U013_04,Tata Power,tatapower@billpay,550.0,2026-08-06T18:51:04.645344,P2P,DEV_AARYAN_IPHONE15,Delhi-NCR,True,True,2,0,NORMAL,LEGITIMATE
TXN_U029_02897,U029,REC_U029_02,Anushka Das (Landlord),anushka.rent@okhdfcbank,720.0,2026-08-06T19:10:06.001865,P2P,DEV_SWATI_GALAXY_S24,Ahmedabad,True,True,3,0,NORMAL,LEGITIMATE
TXN_U078_07902,U078,REC_U078_01,Nature Basket,naturebasket@paytm,2330.0,2026-08-06T19:24:54.144901,P2P,DEV_KIARA_PIXEL8,Pune,True,True,3,0,NORMAL,LEGITIMATE
TXN_U092_09322,U092,REC_U092_01,Apna Bazaar,apnabazaar@paytm,9860.0,2026-08-06T19:55:25.725782,P2P,DEV_SAANVI_ONEPLUS_12,Delhi-NCR,True,True,2,0,NORMAL,LEGITIMATE
TXN_U065_06633,U065,REC_U065_01,Nature Basket,naturebasket@paytm,2260.0,2026-08-06T19:57:42.654896,P2P,DEV_SAI_REDMI_NOTE13,Kolkata,True,True,2,0,NORMAL,LEGITIMATE
TXN_U080_08101,U080,REC_U080_03,Roshni Sharma,roshni.fam@phonepe,3460.0,2026-08-06T20:06:57.018915,P2P,DEV_POOJA_REDMI_NOTE13,Delhi-NCR,True,True,3,0,NORMAL,LEGITIMATE
TXN_U090_09180,U090,REC_U090_04,Airtel Fiber,airtelfiber@billpay,10230.0,2026-08-06T20:08:12.464920,P2P,DEV_AANYA_ONEPLUS_12,Pune,True,True,2,0,NORMAL,LEGITIMATE
TXN_U060_06112,U060,REC_U060_02,Sara Banerjee (Landlord),sara.rent@okhdfcbank,1930.0,2026-08-06T20:18:36.923661,P2P,DEV_AARYAN_REDMI_NOTE13,Chennai,True,True,3,0,NORMAL,LEGITIMATE
TXN_U072_07307,U072,REC_U072_02,Kavya Kapoor (Landlord),kavya.rent@okhdfcbank,4630.0,2026-08-06T20:22:25.462373,P2P,DEV_ADVAITH_GALAXY_S24,Bengaluru,True,True,2,0,NORMAL,LEGITIMATE
TXN_U016_01584,U016,REC_U016_01,Daily Fresh,dailyfresh@paytm,460.0,2026-08-06T20:26:16.790538,P2P,DEV_FATIMA_GALAXY_S24,Ahmedabad,True,True,2,0,NORMAL,LEGITIMATE
TXN_U040_04054,U040,REC_U040_03,Kavya Sharma,kavya.fam@phonepe,1330.0,2026-08-06T20:48:49.699534,P2P,DEV_KRISHNA_IPHONE15,Pune,True,True,2,0,NORMAL,LEGITIMATE
TXN_U023_02237,U023,REC_U023_01,Apna Bazaar,apnabazaar@paytm,560.0,2026-08-06T21:02:45.897986,P2P,DEV_SIDDHARTH_ONEPLUS_12,Delhi-NCR,True,True,2,0,NORMAL,LEGITIMATE
TXN_U073_07434,U073,REC_U073_02,Priya Kulkarni (Landlord),priya.rent@okhdfcbank,1790.0,2026-08-06T21:40:05.378328,P2P,DEV_SARA_REDMI_NOTE13,Chennai,True,True,2,0,NORMAL,LEGITIMATE
TXN_U078_07888,U078,REC_U078_02,Suresh Patel (Landlord),suresh.rent@okhdfcbank,2370.0,2026-08-06T21:49:21.931710,P2P,DEV_KIARA_PIXEL8,Pune,True,True,2,0,NORMAL,LEGITIMATE
TXN_U025_02505,U025,REC_U025_02,Fatima Chopra (Landlord),fatima.rent@okhdfcbank,20.0,2026-08-06T21:53:31.792227,P2P,DEV_ANUSHKA_REDMI_NOTE13,Hyderabad,True,True,3,0,NORMAL,LEGITIMATE
TXN_U085_08669,U085,REC_U085_01,Daily Fresh,dailyfresh@paytm,9870.0,2026-08-06T21:58:32.989809,P2P,DEV_AARYAN_REDMI_NOTE13,Chennai,True,True,2,0,NORMAL,LEGITIMATE
TXN_U073_07389,U073,REC_U073_01,Daily Fresh,dailyfresh@paytm,4640.0,2026-08-06T22:22:53.736211,P2P,DEV_SARA_REDMI_NOTE13,Chennai,True,True,2,0,NORMAL,LEGITIMATE
TXN_U094_09554,U094,REC_U094_03,Krishna Kapoor,krishna.fam@phonepe,3260.0,2026-08-06T22:24:09.859051,P2P,DEV_SAANVI_ONEPLUS_12,Ahmedabad,True,True,3,0,NORMAL,LEGITIMATE
TXN_U053_05332,U053,REC_U053_02,Sai Joshi (Landlord),sai.rent@okhdfcbank,450.0,2026-08-06T22:28:24.180258,P2P,DEV_SHAURYA_PIXEL8,Pune,True,True,3,0,NORMAL,LEGITIMATE
TXN_U035_03516,U035,REC_U035_02,Neha Rao (Landlord),neha.rent@okhdfcbank,1280.0,2026-08-06T22:37:03.799332,P2P,DEV_AARYAN_REDMI_NOTE13,Mumbai,True,True,2,0,NORMAL,LEGITIMATE
TXN_U015_01411,U015,REC_U015_03,Navya Kulkarni,navya.fam@phonepe,140.0,2026-08-06T22:37:37.249780,P2P,DEV_RIYA_REDMI_NOTE13,Mumbai,True,True,1,0,NORMAL,LEGITIMATE
TXN_U095_09668,U095,REC_U095_02,Deepa Bose (Landlord),deepa.rent@okhdfcbank,2720.0,2026-08-06T22:52:14.400301,P2P,DEV_AVANI_MACBOOK_PRO,Ahmedabad,True,True,3,0,NORMAL,LEGITIMATE
TXN_U065_06592,U065,REC_U065_04,BESCOM,bescom@billpay,1160.0,2026-08-06T23:16:58.984611,P2P,DEV_SAI_REDMI_NOTE13,Kolkata,True,True,2,0,NORMAL,LEGITIMATE
TXN_U015_01422,U015,REC_U015_01,Apna Bazaar,apnabazaar@paytm,530.0,2026-08-06T23:31:21.943605,P2P,DEV_RIYA_REDMI_NOTE13,Mumbai,True,True,2,0,NORMAL,LEGITIMATE
TXN_U099_10056,U099,REC_U099_01,Kirana Store,kiranastore@paytm,56070.0,2026-08-07T00:32:26.295042,P2M,DEV_PALLAVI_REDMI_NOTE13,Hyderabad,True,True,1,0,AMOUNT_SPIKE,UNUSUAL_LEGITIMATE
TXN_U048_04820,U048,REC_U048_02,Avani Das (Landlord),avani.rent@okhdfcbank,27700.0,2026-08-07T00:50:27.628459,RENT,DEV_AYAAN_MACBOOK_PRO,Chennai,True,True,1,0,LEGITIMATE_HIGH_VALUE,LEGITIMATE
TXN_U031_03063,U031,REC_NEW_3063,Rohan Deshmukh,rohan.d88@okaxis,880.0,2026-08-07T01:10:20.661652,P2P,DEV_ADVAITH_GALAXY_S24,Mumbai,False,True,1,0,NEW_RECIPIENT,LEGITIMATE
TXN_U023_02243,U023,REC_U023_01,Apna Bazaar,apnabazaar@paytm,12375.0,2026-08-07T01:17:37.236376,P2M,DEV_SIDDHARTH_ONEPLUS_12,Delhi-NCR,True,True,1,0,AMOUNT_SPIKE,UNUSUAL_LEGITIMATE
TXN_U024_02315,U024,REC_U024_02,Kavya Kapoor (Landlord),kavya.rent@okhdfcbank,22700.0,2026-08-07T02:47:44.152198,RENT,DEV_VIKRAM_MACBOOK_PRO,Pune,True,True,1,0,LEGITIMATE_HIGH_VALUE,LEGITIMATE
TXN_U089_09093,U089,REC_RAPID_9093,QuickTransfer Agent,rapidpay@okhdfc,13920.0,2026-08-07T03:01:57.409740,P2P,DEV_SAANVI_MACBOOK_PRO,Bengaluru,False,True,6,2,VELOCITY_ANOMALY,SUSPICIOUS
TXN_U058_05885,U058,REC_U058_02,Vihaan Gupta (Landlord),vihaan.rent@okhdfcbank,22000.0,2026-08-07T04:44:08.491771,RENT,DEV_TANVI_GALAXY_S24,Mumbai,True,True,1,0,LEGITIMATE_HIGH_VALUE,LEGITIMATE
TXN_U017_01648,U017,REC_U017_01,Nature Basket,naturebasket@paytm,312.0,2026-08-07T05:20:43.672464,P2M,DEV_FATIMA_PIXEL8,Kolkata,True,True,1,0,LOCATION_DEVIATION,LEGITIMATE
TXN_U072_07313,U072,REC_U072_02,Kavya Kapoor (Landlord),kavya.rent@okhdfcbank,3450.0,2026-08-07T07:33:29.255398,P2P,DEV_ADVAITH_GALAXY_S24,Bengaluru,True,True,1,0,NORMAL,LEGITIMATE
TXN_U068_06853,U068,REC_U068_03,Ishaan Mukherjee,ishaan.fam@phonepe,2660.0,2026-08-07T07:59:31.777044,P2P,DEV_DIVYA_PIXEL8,Bengaluru,True,True,3,0,NORMAL,LEGITIMATE
TXN_U087_08857,U087,REC_U087_02,Isha Patel (Landlord),isha.rent@okhdfcbank,53900.0,2026-08-07T08:06:10.911995,RENT,DEV_FATIMA_REDMI_NOTE13,Kolkata,True,True,1,0,LEGITIMATE_HIGH_VALUE,LEGITIMATE
TXN_U073_07387,U073,REC_U073_01,Daily Fresh,dailyfresh@paytm,4980.0,2026-08-07T08:06:55.886539,P2M,DEV_UNRECOGNIZED_HARDWARE_7387,Chennai,True,False,1,0,NEW_DEVICE,SUSPICIOUS
TXN_U099_10137,U099,REC_U099_02,Riya Rao (Landlord),riya.rent@okhdfcbank,39600.0,2026-08-07T08:11:15.664864,RENT,DEV_PALLAVI_REDMI_NOTE13,Hyderabad,True,True,1,0,LEGITIMATE_HIGH_VALUE,LEGITIMATE
TXN_U030_02940,U030,REC_U030_03,Advaith Menon,advaith.fam@phonepe,1380.0,2026-08-07T08:15:32.315591,P2P,DEV_KRISHNA_ONEPLUS_12,Mumbai,True,True,2,0,NORMAL,LEGITIMATE
TXN_U018_01784,U018,REC_U018_04,BESCOM,bescom@billpay,470.0,2026-08-07T08:15:39.059879,P2P,DEV_SUJATA_GALAXY_S24,Bengaluru,True,True,1,0,NORMAL,LEGITIMATE
TXN_U025_02492,U025,REC_U025_04,BESCOM,bescom@billpay,960.0,2026-08-07T08:30:34.211515,P2P,DEV_ANUSHKA_REDMI_NOTE13,Hyderabad,True,True,2,0,NORMAL,LEGITIMATE
TXN_U067_06800,U067,REC_U067_04,Tata Power,tatapower@billpay,270.0,2026-08-07T08:46:04.337518,P2P,DEV_TANVI_ONEPLUS_12,Delhi-NCR,True,True,2,0,NORMAL,LEGITIMATE
TXN_U071_07251,U071,REC_U071_02,Gaurav Mukherjee (Landlord),gaurav.rent@okhdfcbank,3160.0,2026-08-07T08:46:16.845822,P2P,DEV_ISHA_REDMI_NOTE13,Kolkata,True,True,2,0,NORMAL,LEGITIMATE
TXN_U087_08816,U087,REC_U087_01,Reliance Smart,reliancesmart@paytm,6060.0,2026-08-07T09:04:17.255101,P2P,DEV_FATIMA_REDMI_NOTE13,Kolkata,True,True,3,0,NORMAL,LEGITIMATE
TXN_U032_03212,U032,REC_U032_02,Navya Agarwal (Landlord),navya.rent@okhdfcbank,700.0,2026-08-07T09:32:28.808201,P2P,DEV_ADVAITH_PIXEL8,Delhi-NCR,True,True,3,0,NORMAL,LEGITIMATE
TXN_U037_03668,U037,REC_U037_04,Tata Power,tatapower@billpay,620.0,2026-08-07T09:43:45.953191,P2P,DEV_NEHA_GALAXY_S24,Hyderabad,True,True,3,0,NORMAL,LEGITIMATE
TXN_U091_09281,U091,REC_U091_02,Amit Pillai (Landlord),amit.rent@okhdfcbank,8180.0,2026-08-07T09:44:38.240097,P2P,DEV_ARNAV_ONEPLUS_12,Hyderabad,True,True,3,0,NORMAL,LEGITIMATE
TXN_U032_03178,U032,REC_U032_04,Airtel Fiber,airtelfiber@billpay,640.0,2026-08-07T09:48:47.217396,P2P,DEV_ADVAITH_PIXEL8,Delhi-NCR,True,True,2,0,NORMAL,LEGITIMATE
TXN_U088_08960,U088,REC_U088_03,Swati Gupta,swati.fam@phonepe,7440.0,2026-08-07T09:56:50.403839,P2P,DEV_PRIYA_REDMI_NOTE13,Delhi-NCR,True,True,2,0,NORMAL,LEGITIMATE
TXN_U061_06130,U061,REC_U061_01,Reliance Smart,reliancesmart@paytm,1740.0,2026-08-07T10:13:10.731335,P2P,DEV_GAURAV_GALAXY_S24,Pune,True,True,1,0,NORMAL,LEGITIMATE
TXN_U036_03593,U036,REC_U036_01,Daily Fresh,dailyfresh@paytm,460.0,2026-08-07T10:21:25.552810,P2P,DEV_KAVYA_MACBOOK_PRO,Chennai,True,True,2,0,NORMAL,LEGITIMATE
